,unit_id,duration,half_width,pt_ratio,repol_slope,recov_slope,spread,prop_vel_above,prop_vel_below
8078,8267,1.0582677165354344,0.22047244094488216,-1.0459282996439165,2.037195260907745,2.037195260907745,21,107.42481203007506,181.4285714285712
8079,8268,1.0582677165354344,0.22047244094488216,-0.9532451279482574,2.2480938045561514,2.2480938045561514,23,75.595238095238,147.90372670807434
8080,8269,1.0582677165354344,0.22047244094488216,-0.9283112543058515,2.2635370327256914,2.2635370327256914,14,113.392857142857,181.4285714285712
8081,8270,1.0582677165354344,0.22047244094488216,-0.8276468178711581,2.2741464704804195,2.2741464704804195,12,88.19444444444433,136.0714285714284
8082,8271,1.2346456692913401,0.22047244094488216,-1.0475599188202989,2.1339121403881127,2.1339121403881127,26,82.46753246753237,161.98979591836715
8083,8272,1.1464566929133873,0.22047244094488216,-1.1168578820918746,2.121857042360545,2.121857042360545,24,63.49999999999992,136.0714285714284
8084,8273,1.1464566929133873,0.22047244094488216,-1.2736357458862537,2.115531404365221,2.115531404365221,28,82.46753246753237,151.190476190476
8085,8274,1.1023622047244108,0.22047244094488216,-1.4371318185672726,2.115130440632225,2.115130440632225,28,95.94780219780208,136.0714285714284
8086,8275,1.0582677165354344,0.22047244094488216,-1.26288056363862,2.1010846355018904,2.1010846355018904,23,81.64285714285704,194.3877551020406
8087,8276,1.1464566929133873,0.22047244094488216,-0.887789311198277,2.1354185025031716,2.1354185025031716,20,103.94345238095225,181.4285714285712
8088,8277,1.2346456692913401,0.22047244094488216,-1.109202636566718,2.1956607328116093,2.1956607328116093,23,80.99489795918358,151.190476190476
8089,8278,1.0582677165354344,0.22047244094488216,-0.9424324653253962,2.207060281972807,2.207060281972807,14,79.68146718146708,161.98979591836715
8090,8279,1.1905511811023637,0.2645669291338586,-1.624426780606015,1.9981328446057645,1.9981328446057645,31,70.87053571428562,161.98979591836715
8091,8280,1.1023622047244108,0.22047244094488216,-1.4270249804915012,2.1595676250003817,2.1595676250003817,27,72.15909090909082,136.0714285714284
8092,8281,1.0582677165354344,0.22047244094488216,-1.1487069935613252,2.079237761252483,2.079237761252483,22,89.09438775510193,259.18367346938743
8093,8282,1.1464566929133873,0.22047244094488216,-0.7089438798260296,2.260613943159376,2.260613943159376,14,100.79365079365067,181.4285714285712
8094,8283,1.1023622047244108,0.22047244094488216,-1.1684118350676405,2.0664667300200823,2.0664667300200823,23,55.436507936507866,151.190476190476
8095,8284,1.1464566929133873,0.22047244094488216,-1.2264592213594459,2.143304516630812,2.143304516630812,27,82.46753246753237,90.7142857142856
8096,8285,1.1905511811023637,0.22047244094488216,-0.8360956336811505,2.1515115526594353,2.1515115526594353,15,89.09438775510193,161.98979591836715
8097,8286,1.0582677165354344,0.22047244094488216,-1.376577035575022,2.202868133267896,2.202868133267896,23,75.595238095238,60.4761904761904
8098,8287,1.0582677165354344,0.22047244094488216,-0.9728025994852343,2.1127073765270956,2.1127073765270956,17,93.38235294117635,136.0714285714284
8099,8288,1.014173228346458,0.22047244094488216,-1.2074130100293525,2.2680462381870474,2.2680462381870474,19,103.08441558441545,151.190476190476
